price,total_area,number_of_rooms,apartment_condition,housing_fund,region,living_room,parking_spot,number_of_floors,bathroom,floor,is_penthouse,compartmentalization
155000,85,5,7,1,47,-1,-1,16.0,2.0,4.0,0,8
28500,51,3,-1,1,27,-1,-1,5.0,2.0,5.0,0,8
95000,56,3,5,1,41,-1,-1,9.0,2.0,8.0,0,8
191900,57,3,5,0,43,-1,-1,9.0,1.0,5.0,0,8
97900,54,3,-1,1,43,0,-1,5.0,1.0,5.0,0,8
149000,108,4,5,1,42,-1,0,5.0,1.0,1.0,0,8
77400,57,2,2,0,44,-1,0,9.0,1.0,5.0,0,8
84000,44,3,-1,1,49,-1,-1,5.0,1.0,3.0,0,8
97500,57,3,5,1,42,0,0,9.0,2.0,9.0,0,1
179000,75,3,5,0,44,-1,-1,13.0,2.0,9.0,0,8
79750,57,3,7,1,42,1,0,10.0,2.0,9.0,0,13
45900,65,4,-1,1,26,-1,-1,5.0,1.0,5.0,0,8
278000,86,4,5,0,43,-1,0,14.0,1.0,14.0,0,8
75000,55,2,8,0,45,0,3,9.0,1.0,3.0,0,8
102880,65,3,8,0,47,-1,-1,15.0,2.0,13.0,0,8
94900,50,3,5,1,49,0,-1,5.0,2.0,1.0,0,8
31000,67,3,6,1,71,-1,-1,2.0,1.0,1.0,0,8
64900,42,4,7,1,43,-1,-1,1.0,1.0,1.0,0,8
188000,71,3,5,0,42,0,0,10.0,1.0,9.0,0,8
88500,80,4,7,1,41,-1,0,17.0,2.0,15.0,0,8
169900,43,2,-1,0,43,0,-1,12.0,1.0,6.0,0,8
102794,73,3,2,0,41,-1,3,12.0,2.0,6.0,0,8
159000,70,3,5,0,43,0,3,9.0,1.0,6.0,0,8
165900,65,3,5,0,41,-1,-1,14.0,1.0,13.0,0,8
112500,50,2,5,0,44,0,-1,9.0,1.0,7.0,0,8
73160,59,3,-1,0,42,-1,-1,7.0,1.0,3.0,0,8
92900,37,2,5,1,41,0,0,9.0,1.0,7.0,0,2
76900,50,3,-1,1,49,-1,-1,5.0,1.0,3.0,0,8
169989,88,4,8,0,41,0,-1,5.0,2.0,1.0,0,8
107000,82,4,8,0,44,1,2,10.0,2.0,7.0,0,8
99900,65,3,5,1,41,-1,0,5.0,1.0,1.0,0,8
225000,70,3,5,0,43,-1,-1,5.0,1.0,2.0,0,8
67392,43,2,8,0,41,0,0,18.0,1.0,13.0,0,8
170000,68,3,5,0,42,0,0,9.0,2.0,8.0,0,8
115000,65,3,-1,1,41,-1,-1,5.0,1.0,1.0,0,8
117900,75,3,-1,1,41,0,-1,7.0,1.0,6.0,0,8
185000,70,3,5,0,43,0,-1,15.0,1.0,10.0,0,8
245000,78,3,5,0,43,-1,-1,14.0,2.0,9.0,0,8
139900,128,3,8,0,47,-1,-1,5.0,1.0,5.0,0,8
72800,56,3,8,0,47,0,-1,10.0,1.0,3.0,0,8
125000,70,3,5,0,44,-1,-1,11.0,1.0,6.0,0,8
219000,95,4,5,0,47,0,0,10.0,2.0,9.0,0,8
86500,44,2,5,0,46,0,-1,11.0,1.0,5.0,0,8
37999,32,2,8,0,41,-1,-1,10.0,1.0,7.0,0,8
175900,75,3,5,0,47,0,0,16.0,1.0,5.0,0,8
79500,75,4,7,1,24,-1,0,14.0,2.0,1.0,0,8
158000,72,3,4,0,46,-1,-1,8.0,2.0,7.0,0,8
24900,15,2,-1,1,41,-1,-1,9.0,1.0,9.0,0,8
98800,36,2,5,0,44,-1,3,21.0,1.0,7.0,0,8
86000,46,3,5,1,43,-1,-1,2.0,1.0,1.0,0,8
236000,117,4,5,0,44,-1,3,10.0,2.0,6.0,0,8
36500,19,2,5,0,41,-1,0,12.0,1.0,5.0,0,8
67500,49,2,8,0,41,0,3,9.0,1.0,3.0,0,8
145900,53,2,8,0,43,0,-1,9.0,1.0,7.0,0,8
100000,87,5,5,1,26,-1,0,9.0,2.0,1.0,0,8
74900,59,4,7,1,41,-1,0,5.0,1.0,1.0,0,3
106900,82,3,8,0,44,0,0,9.0,2.0,6.0,0,8
88900,55,3,7,1,41,-1,-1,9.0,2.0,7.0,0,13
180000,85,4,5,0,47,0,0,3.0,1.0,1.0,0,8
325000,130,4,5,0,49,0,-1,5.0,2.0,4.0,0,8
118000,46,2,5,0,42,-1,-1,10.0,1.0,9.0,0,8
94900,72,4,7,1,43,0,-1,9.0,2.0,6.0,0,2
46500,31,2,8,0,59,-1,3,9.0,1.0,4.0,0,8
120000,60,2,5,0,47,-1,0,14.0,1.0,1.0,0,8
125500,66,3,5,0,44,1,0,13.0,2.0,7.0,0,8
121500,96,4,8,0,43,-1,0,11.0,2.0,8.0,0,8
133650,81,3,8,0,43,0,0,9.0,1.0,4.0,0,8
169000,80,3,5,0,41,-1,0,9.0,1.0,3.0,0,8
245000,81,3,5,0,49,0,-1,14.0,2.0,9.0,0,8
115900,50,3,5,1,44,-1,-1,9.0,1.0,6.0,0,9
155000,72,4,5,0,42,0,-1,9.0,2.0,3.0,0,8
71050,40,2,5,1,41,-1,0,14.0,1.0,2.0,0,8
229500,111,3,5,0,47,-1,0,16.0,1.0,2.0,0,8
220000,80,3,5,0,42,0,0,12.0,1.0,1.0,0,8
85000,40,3,-1,1,47,-1,-1,9.0,1.0,8.0,0,8
160000,82,4,5,0,43,-1,3,19.0,1.0,2.0,0,8
80500,36,2,5,0,44,-1,0,9.0,1.0,7.0,0,8
110000,65,3,-1,0,41,-1,0,9.0,2.0,8.0,0,8
64900,48,2,5,0,108,-1,0,9.0,1.0,2.0,0,8
95000,90,5,0,1,44,1,0,10.0,2.0,6.0,0,1
56260,39,2,8,0,53,-1,-1,7.0,1.0,2.0,0,8
42300,52,4,7,1,34,-1,0,5.0,1.0,5.0,0,8
25000,100,6,0,1,110,-1,1,2.0,1.0,2.0,0,8
129000,76,3,5,0,49,-1,-1,11.0,1.0,1.0,0,8
78000,35,2,5,1,47,0,-1,5.0,1.0,5.0,0,8
33900,20,2,5,1,41,-1,0,5.0,1.0,3.0,0,8
95149,86,4,8,0,46,0,-1,10.0,2.0,4.0,0,8
124000,78,3,8,0,44,-1,0,12.0,1.0,3.0,0,8
175000,70,3,5,0,42,0,0,7.0,2.0,3.0,0,8
65000,34,2,0,1,48,-1,-1,9.0,1.0,8.0,0,8
44900,33,2,7,0,126,-1,0,16.0,1.0,11.0,0,8
87000,67,3,8,0,41,0,3,9.0,1.0,3.0,0,8
104900,45,3,-1,1,41,-1,-1,5.0,1.0,2.0,0,8
56700,42,2,-1,0,49,0,-1,11.0,1.0,7.0,0,8
129000,54,3,-1,0,44,-1,-1,9.0,1.0,2.0,0,8
164500,94,3,5,0,43,-1,-1,13.0,2.0,5.0,0,8
179900,120,4,5,0,44,0,3,10.0,2.0,8.0,0,8
195000,90,4,5,0,44,0,-1,10.0,1.0,2.0,0,8
132000,72,4,7,1,41,-1,0,5.0,2.0,4.0,0,8
66500,45,2,7,1,41,0,-1,5.0,1.0,5.0,0,3
71900,41,2,5,0,46,-1,0,6.0,1.0,6.0,0,8
51000,32,3,7,1,47,-1,0,3.0,1.0,1.0,0,12
225000,75,3,5,0,43,1,-1,5.0,1.0,2.0,0,8
19000,13,1,7,1,48,-1,-1,3.0,1.0,3.0,0,8
165000,48,2,4,0,43,1,3,7.0,1.0,2.0,0,8
165900,68,3,5,0,42,1,0,10.0,1.0,1.0,0,8
85000,41,3,5,0,41,-1,-1,12.0,1.0,12.0,0,8
45000,74,4,-1,1,11,-1,-1,5.0,1.0,5.0,0,8
234000,140,3,5,0,44,0,0,12.0,1.0,2.0,0,8
121900,65,3,7,0,44,-1,0,14.0,2.0,11.0,0,8
36900,24,2,-1,1,41,-1,-1,5.0,1.0,3.0,0,8
83000,67,3,8,0,41,0,3,9.0,1.0,3.0,0,8
128764,86,3,8,0,41,0,-1,10.0,1.0,2.0,0,8
99900,51,3,-1,1,47,0,-1,5.0,1.0,2.0,0,8
85000,52,3,5,1,41,-1,-1,5.0,1.0,3.0,0,3
37000,20,2,-1,1,44,-1,-1,5.0,1.0,4.0,0,8
89000,58,3,8,0,47,-1,-1,15.0,1.0,12.0,0,8
18000,36,3,7,1,88,1,0,3.0,1.0,3.0,0,4
160000,63,3,5,0,42,0,0,13.0,1.0,12.0,0,8
173000,82,3,-1,0,41,-1,-1,16.0,1.0,8.0,0,8
148000,50,2,5,0,44,-1,3,12.0,1.0,12.0,0,8
186000,84,4,5,0,44,1,0,12.0,2.0,10.0,0,8
105000,55,3,5,1,42,-1,-1,5.0,1.0,2.0,0,8
36900,24,1,5,1,41,-1,0,5.0,1.0,3.0,0,8
159900,75,3,5,0,47,-1,0,12.0,1.0,4.0,0,8
173000,115,4,4,0,49,-1,3,5.0,2.0,2.0,0,8
194900,72,3,4,0,42,0,-1,9.0,1.0,9.0,0,8
52320,48,2,8,0,142,-1,3,4.0,1.0,1.0,0,8
185000,70,3,-1,0,43,0,-1,14.0,1.0,9.0,0,8
154900,72,3,5,0,41,-1,-1,10.0,2.0,9.0,0,8
36000,30,3,5,1,43,0,0,1.0,1.0,1.0,0,10
143000,80,3,5,0,41,0,0,16.0,1.0,16.0,0,8
114900,73,3,5,0,43,-1,0,4.0,2.0,3.0,0,8
278000,84,4,5,0,43,-1,-1,15.0,1.0,14.0,0,8
65000,47,2,8,0,46,-1,-1,15.0,1.0,9.0,0,8
200000,92,4,5,0,43,1,-1,9.0,1.0,9.0,0,8
105000,65,3,8,0,47,-1,3,16.0,2.0,10.0,0,8
32256,22,2,8,0,46,0,0,4.0,1.0,3.0,0,8
124900,85,4,8,0,42,-1,0,10.0,2.0,1.0,0,8
50000,34,2,6,1,47,-1,0,5.0,2.0,1.0,0,8
125000,53,2,5,0,43,-1,-1,16.0,1.0,13.0,0,8
148900,59,3,5,0,41,0,0,10.0,1.0,2.0,0,8
169900,170,5,5,0,49,0,0,8.0,3.0,6.0,0,8
78000,70,3,7,1,46,-1,-1,2.0,1.0,2.0,0,8
109200,78,3,8,0,47,-1,-1,16.0,2.0,7.0,0,8
153000,80,3,5,0,46,-1,0,9.0,1.0,7.0,0,8
66000,74,4,5,1,26,0,0,9.0,2.0,9.0,0,8
180000,96,4,7,0,43,0,0,6.0,1.0,4.0,0,8
179000,75,3,4,0,43,0,0,9.0,1.0,7.0,0,8
144900,58,3,5,0,42,-1,-1,3.0,1.0,2.0,0,8
245000,75,3,-1,0,43,0,-1,14.0,1.0,9.0,0,8
164900,75,4,4,0,43,0,-1,14.0,1.0,2.0,0,8
85900,75,4,8,0,45,0,1,10.0,2.0,7.0,0,8
129000,64,3,5,0,41,-1,-1,11.0,2.0,4.0,0,8
69999,47,3,7,1,47,-1,0,5.0,1.0,3.0,0,3
106250,85,4,-1,0,47,0,-1,16.0,2.0,10.0,0,8
71000,39,2,5,1,47,-1,0,15.0,1.0,14.0,0,8
69900,30,2,5,1,47,0,0,5.0,1.0,2.0,0,8
104000,88,3,8,0,49,-1,3,12.0,1.0,11.0,0,8
104900,45,2,5,0,42,0,0,10.0,1.0,9.0,0,8
102900,50,2,-1,0,42,1,0,12.0,1.0,5.0,0,8
129000,54,3,-1,1,44,-1,-1,9.0,1.0,2.0,0,8
110000,57,3,5,0,41,-1,0,6.0,1.0,5.0,0,8
94500,48,2,5,0,41,-1,0,18.0,1.0,15.0,0,8
115000,77,3,-1,0,46,-1,-1,13.0,1.0,10.0,0,8
198900,78,3,5,0,41,-1,-1,10.0,2.0,7.0,0,8
125000,85,4,-1,0,53,-1,-1,10.0,1.0,9.0,0,8
48555,22,2,7,1,46,1,0,2.0,1.0,1.0,0,8
34500,23,2,8,0,41,-1,0,4.0,1.0,1.0,0,8
61500,46,2,5,0,126,-1,0,17.0,1.0,10.0,0,8
195000,150,3,5,0,43,-1,0,9.0,1.0,5.0,0,8
115900,47,2,5,0,44,0,-1,21.0,1.0,18.0,0,8
30000,48,3,8,1,34,-1,0,5.0,1.0,5.0,0,8
59900,47,3,5,0,90,-1,0,5.0,1.0,4.0,0,8
101142,75,3,8,0,47,0,-1,14.0,1.0,10.0,0,8
89900,46,3,5,1,47,-1,0,4.0,1.0,3.0,0,8
124000,49,2,5,0,43,0,0,10.0,1.0,8.0,0,8
74900,47,2,5,1,42,0,0,7.0,1.0,6.0,0,8
81875,66,3,8,0,45,-1,-1,8.0,1.0,1.0,0,8
73500,47,2,8,0,44,0,0,10.0,2.0,9.0,0,8
47530,49,2,8,0,49,-1,0,9.0,1.0,3.0,0,8
381000,127,3,5,0,43,-1,-1,3.0,2.0,2.0,0,8
39900,21,2,5,1,42,-1,0,5.0,1.0,5.0,0,4
98900,45,2,8,0,43,-1,0,13.0,1.0,12.0,0,8
255000,142,4,8,0,43,0,0,6.0,3.0,6.0,0,8
62800,40,2,5,1,41,-1,0,4.0,1.0,1.0,0,8
35000,35,2,-1,1,51,-1,-1,1.0,1.0,5.0,0,8
141300,79,4,8,0,42,0,-1,9.0,2.0,3.0,0,8
37800,36,2,7,1,26,-1,-1,9.0,1.0,6.0,0,8
78400,49,2,8,0,41,-1,3,8.0,1.0,6.0,0,8
67600,49,2,8,0,41,0,3,9.0,1.0,3.0,0,8
92000,82,3,8,0,46,0,3,9.0,1.0,2.0,0,8
137900,60,3,5,0,41,0,0,11.0,1.0,2.0,0,8
84900,40,3,5,1,47,0,-1,10.0,1.0,8.0,0,8
96900,57,3,8,0,41,-1,-1,18.0,1.0,8.0,0,8
189000,85,4,5,0,42,0,0,9.0,2.0,4.0,0,8
123140,94,4,-1,0,41,-1,-1,12.0,1.0,5.0,0,8
45000,47,3,-1,1,75,-1,0,5.0,1.0,4.0,0,8
84900,55,3,-1,1,41,-1,-1,9.0,1.0,4.0,0,8
357000,130,4,5,0,43,0,-1,5.0,2.0,3.0,0,8
145000,82,3,5,0,43,0,-1,10.0,2.0,1.0,0,8
135000,78,3,5,0,41,-1,0,11.0,1.0,11.0,0,8
82500,55,3,7,1,42,-1,1,2.0,1.0,1.0,0,8
104900,50,3,-1,1,42,-1,-1,5.0,1.0,2.0,0,8
105000,70,4,7,1,42,1,0,9.0,2.0,8.0,0,8
114000,90,4,-1,0,42,-1,-1,5.0,1.0,4.0,0,8
145900,87,4,-1,0,45,0,-1,5.0,1.0,3.0,0,8
255600,142,4,8,0,43,0,-1,8.0,2.0,8.0,0,8
70000,87,4,9,0,109,-1,0,5.0,1.0,4.0,0,8
123400,85,4,8,0,41,-1,0,11.0,2.0,10.0,0,8
320000,132,4,5,0,47,-1,0,17.0,1.0,1.0,0,8
199500,146,6,8,0,46,0,3,10.0,2.0,9.0,0,8
77000,35,2,5,1,41,-1,0,5.0,1.0,3.0,0,7
108000,65,3,8,0,42,-1,-1,8.0,1.0,1.0,0,8
59900,35,2,5,1,41,-1,-1,9.0,1.0,7.0,0,8
80520,67,3,8,0,46,0,3,14.0,2.0,12.0,0,8
119900,94,3,5,0,126,-1,-1,5.0,2.0,5.0,0,8
127500,51,2,-1,0,43,0,-1,5.0,1.0,3.0,0,8
120000,73,2,5,0,43,0,0,5.0,1.0,1.0,0,8
29900,27,2,-1,1,41,-1,-1,5.0,1.0,5.0,0,8
89550,85,4,-1,1,26,-1,-1,9.0,1.0,4.0,0,8
102900,73,4,-1,1,43,-1,-1,16.0,1.0,5.0,0,8
310000,75,3,5,0,43,0,-1,9.0,1.0,7.0,0,8
95000,40,2,8,0,43,-1,-1,11.0,1.0,8.0,0,8
125000,90,3,5,0,99,0,1,4.0,1.0,4.0,0,8
173000,80,4,5,0,44,-1,0,12.0,2.0,11.0,0,8
36900,22,2,-1,1,49,-1,-1,5.0,1.0,5.0,0,8
124500,68,3,-1,0,41,-1,-1,9.0,1.0,1.0,0,8
74900,42,2,-1,1,41,-1,-1,23.0,1.0,7.0,0,8
143290,129,5,8,0,46,0,-1,10.0,3.0,9.0,0,8
107000,57,3,5,1,43,0,0,9.0,1.0,2.0,0,2
122402,71,2,5,0,46,0,0,14.0,1.0,14.0,0,8
175000,74,3,5,0,42,0,0,10.0,1.0,5.0,0,8
76500,50,2,8,0,47,-1,-1,9.0,1.0,5.0,0,8
113500,52,3,-1,0,44,0,-1,10.0,1.0,4.0,0,8
167900,61,3,5,0,49,-1,0,6.0,1.0,2.0,0,8
59000,47,2,8,0,46,-1,-1,11.0,1.0,2.0,0,8
79900,50,2,-1,0,42,-1,-1,10.0,1.0,5.0,0,8
58200,60,3,8,0,99,-1,0,8.0,1.0,4.0,0,8
102900,59,3,2,0,44,-1,3,10.0,2.0,6.0,0,8
103900,64,4,5,1,47,-1,0,6.0,1.0,6.0,0,8
85000,50,3,-1,1,47,-1,-1,5.0,1.0,5.0,0,8
155900,64,3,-1,0,47,-1,-1,10.0,1.0,5.0,0,8
72900,30,2,-1,1,41,-1,-1,9.0,1.0,2.0,0,8
245000,90,4,5,0,42,0,0,10.0,2.0,3.0,0,8
165000,74,3,5,0,44,-1,-1,11.0,1.0,10.0,0,8
240000,60,3,5,0,43,1,0,6.0,1.0,2.0,0,8
225000,75,4,-1,0,47,-1,-1,9.0,1.0,8.0,0,8
65800,60,4,7,1,27,-1,0,5.0,1.0,4.0,0,8
154900,59,3,5,0,47,0,3,11.0,1.0,3.0,0,8
84900,46,3,7,1,47,-1,0,5.0,2.0,4.0,0,8
24999,14,1,7,1,42,-1,-1,5.0,1.0,3.0,0,8
89850,55,3,2,0,41,-1,0,17.0,1.0,2.0,0,8
36000,40,2,-1,0,99,-1,-1,10.0,1.0,7.0,0,8
139500,87,4,7,1,47,-1,-1,5.0,2.0,5.0,0,8
125000,85,4,8,0,42,-1,-1,9.0,2.0,9.0,0,8
129900,66,3,5,0,42,-1,-1,9.0,1.0,6.0,0,8
25900,22,2,7,1,42,-1,-1,5.0,1.0,3.0,0,8
126000,87,4,-1,0,46,-1,-1,13.0,1.0,1.0,0,8
33900,22,2,5,1,49,-1,0,5.0,1.0,5.0,0,8
50000,29,2,7,1,42,-1,-1,2.0,1.0,1.0,0,8
77000,83,4,8,0,108,0,-1,6.0,1.0,6.0,0,8
152000,90,3,8,0,42,-1,-1,10.0,2.0,7.0,0,8
69900,58,3,8,0,64,0,0,6.0,1.0,5.0,0,8
110000,52,3,5,0,100,0,0,7.0,1.0,6.0,0,8
65000,33,2,5,1,44,-1,0,11.0,1.0,9.0,0,8
79000,44,3,-1,1,49,-1,-1,5.0,1.0,2.0,0,8
45900,45,2,-1,0,41,0,-1,9.0,1.0,3.0,0,8
185400,89,3,5,0,47,-1,-1,11.0,2.0,7.0,0,8
74900,44,2,5,1,42,0,-1,7.0,1.0,6.0,0,8
134900,51,3,5,0,42,1,0,9.0,1.0,3.0,0,8
78500,48,3,-1,1,41,-1,-1,5.0,1.0,4.0,0,8
450000,88,4,5,0,43,0,-1,10.0,2.0,6.0,0,8
63580,58,2,8,0,45,0,3,9.0,1.0,7.0,0,8
80500,35,2,5,0,44,-1,-1,10.0,1.0,7.0,0,8
119000,85,5,7,1,44,-1,0,10.0,3.0,9.0,0,2
62100,54,2,8,0,45,-1,0,9.0,1.0,3.0,0,8
130000,83,3,-1,0,26,0,-1,9.0,1.0,5.0,0,8
78000,70,3,-1,1,46,-1,-1,2.0,1.0,2.0,0,8
73900,33,2,5,1,49,-1,-1,5.0,1.0,3.0,0,8
124600,89,4,8,0,47,-1,-1,12.0,2.0,12.0,0,8
245000,74,3,5,0,43,0,0,14.0,1.0,9.0,0,8
99500,45,2,5,0,49,0,-1,10.0,1.0,5.0,0,8
262000,123,4,5,0,41,-1,-1,14.0,2.0,3.0,0,8
95000,60,3,5,1,41,-1,-1,9.0,1.0,8.0,0,8
94900,49,3,5,1,49,0,0,4.0,2.0,2.0,0,3
140000,60,3,-1,1,43,0,-1,5.0,1.0,2.0,0,8
203840,101,4,5,0,41,0,0,10.0,2.0,6.0,0,8
120500,100,4,2,0,47,-1,-1,10.0,2.0,9.0,0,8
155000,100,4,8,0,47,0,3,16.0,2.0,2.0,0,8
81700,56,3,8,0,49,-1,-1,9.0,2.0,4.0,0,8
69900,37,2,5,0,45,0,0,7.0,1.0,1.0,0,8
79750,58,3,0,1,42,-1,0,10.0,2.0,9.0,0,13
68820,62,3,8,0,49,0,-1,9.0,1.0,3.0,0,8
97500,52,2,5,0,49,0,-1,12.0,1.0,11.0,0,8
52000,41,2,5,1,36,1,0,4.0,1.0,2.0,0,8
129900,66,3,5,0,78,0,0,9.0,1.0,6.0,0,8
71900,40,2,-1,0,45,-1,0,9.0,1.0,3.0,0,8
68500,78,4,-1,0,99,-1,-1,4.0,1.0,4.0,0,8
46500,39,2,8,0,45,-1,3,11.0,1.0,5.0,0,8
245000,81,3,5,0,49,0,0,14.0,2.0,9.0,0,8
75000,46,3,0,1,47,-1,0,5.0,2.0,5.0,0,8
125000,50,3,5,1,43,-1,0,5.0,2.0,4.0,0,12
89900,52,3,5,1,41,-1,0,6.0,1.0,4.0,0,0
66000,46,2,5,0,126,-1,0,17.0,1.0,10.0,0,8
57500,52,2,8,0,49,-1,0,10.0,1.0,7.0,0,8
72660,73,3,8,0,49,0,3,4.0,1.0,3.0,0,8
70150,61,3,8,0,45,0,3,10.0,1.0,7.0,0,8
155900,64,3,5,0,47,-1,0,10.0,1.0,5.0,0,8
85000,40,3,-1,1,44,-1,-1,9.0,1.0,8.0,0,8
159900,69,3,5,0,43,0,0,10.0,2.0,3.0,0,8
189000,102,4,5,0,42,0,0,9.0,2.0,9.0,0,8
29900,28,2,-1,0,128,-1,0,9.0,1.0,9.0,0,8
54000,30,3,-1,1,47,-1,-1,3.0,1.0,1.0,0,8
96550,68,3,8,0,44,-1,3,10.0,2.0,9.0,0,8
48000,53,3,6,1,26,-1,-1,9.0,1.0,6.0,0,8
124900,60,3,7,1,47,0,0,9.0,1.0,2.0,0,8
143500,98,4,8,0,44,-1,-1,18.0,1.0,3.0,0,8
135000,75,3,8,0,43,-1,0,9.0,1.0,8.0,0,8
64897,51,2,-1,0,49,0,-1,10.0,1.0,5.0,0,8
40000,38,2,8,0,45,-1,-1,10.0,1.0,7.0,0,8
198000,77,4,4,0,43,0,0,14.0,1.0,7.0,0,8
80000,65,4,5,0,26,-1,-1,9.0,2.0,2.0,0,8
369000,125,4,4,0,47,-1,0,17.0,1.0,3.0,0,8
106000,68,3,8,0,41,-1,-1,15.0,1.0,14.0,0,8
93000,56,3,7,1,44,-1,0,9.0,2.0,6.0,0,13
94900,46,2,5,0,42,1,0,14.0,1.0,10.0,0,8
170000,63,3,5,0,49,-1,-1,6.0,1.0,2.0,0,8
94900,49,3,5,1,49,0,0,4.0,2.0,1.0,0,8
59920,56,3,8,0,142,-1,3,4.0,1.0,2.0,0,8
77000,35,2,5,1,41,0,-1,5.0,1.0,3.0,0,8
107000,72,4,-1,1,44,-1,-1,9.0,1.0,9.0,0,8
143000,124,5,2,0,46,-1,0,15.0,3.0,14.0,0,8
137900,66,3,5,0,44,-1,-1,11.0,1.0,2.0,0,8
134500,82,4,7,0,44,0,-1,16.0,1.0,14.0,0,8
105363,84,3,8,0,42,0,-1,6.0,1.0,1.0,0,8
120000,64,4,7,1,46,0,-1,9.0,1.0,5.0,0,8
73500,54,3,-1,1,43,-1,-1,15.0,1.0,1.0,0,8
175000,101,4,5,0,41,-1,1,9.0,1.0,6.0,0,8
128500,52,2,5,0,43,0,3,21.0,1.0,11.0,0,8
179000,74,3,5,0,44,0,3,9.0,1.0,8.0,0,8
112900,60,3,5,1,41,-1,-1,9.0,1.0,3.0,0,8
64640,64,3,8,0,49,0,3,12.0,1.0,3.0,0,8
93000,50,2,8,0,44,0,-1,9.0,1.0,5.0,0,8
159900,65,3,5,0,44,-1,0,18.0,2.0,4.0,0,8
60900,35,2,-1,0,45,-1,-1,9.0,1.0,1.0,0,8
81900,45,2,8,0,49,-1,3,7.0,1.0,2.0,0,8
75000,37,2,5,0,45,-1,-1,6.0,1.0,3.0,0,8
69900,33,2,5,1,47,-1,0,4.0,1.0,2.0,0,7
52500,35,2,8,0,53,-1,-1,7.0,1.0,3.0,0,8
278000,84,5,5,0,41,0,3,14.0,1.0,13.0,0,8
398750,145,4,8,0,49,-1,2,6.0,2.0,4.0,0,8
143000,180,4,-1,0,45,0,-1,7.0,1.0,6.0,0,8
64600,75,4,8,0,64,-1,-1,8.0,1.0,4.0,0,8
92700,40,3,4,1,43,-1,-1,4.0,1.0,2.0,0,8
95000,45,3,5,1,43,-1,0,5.0,1.0,1.0,0,8
85499,55,3,7,1,44,-1,-1,10.0,1.0,8.0,0,8
199000,87,4,5,0,44,0,2,12.0,2.0,6.0,0,8
70800,59,3,-1,0,42,-1,-1,7.0,1.0,3.0,0,8
275000,112,3,-1,0,42,0,-1,10.0,1.0,10.0,0,8
92900,45,3,5,1,43,0,0,5.0,1.0,5.0,0,8
36900,23,2,5,1,41,-1,0,5.0,1.0,3.0,0,8
96999,72,4,-1,1,47,-1,-1,4.0,1.0,3.0,0,8
23000,30,2,-1,1,75,-1,-1,5.0,1.0,5.0,0,8
169000,130,5,5,1,41,-1,0,5.0,3.0,6.0,0,8
41800,49,3,7,1,146,0,0,5.0,1.0,5.0,0,2
146300,77,3,8,0,42,-1,3,12.0,1.0,10.0,0,8
95140,67,3,8,0,44,-1,-1,10.0,1.0,1.0,0,8
115900,44,2,5,0,44,-1,-1,9.0,1.0,3.0,0,8
83000,48,3,-1,1,47,1,-1,3.0,1.0,3.0,0,8
60200,43,2,-1,0,47,-1,-1,12.0,1.0,3.0,0,8
249900,95,4,5,0,43,-1,0,15.0,2.0,3.0,0,8
144900,55,2,5,0,47,-1,0,16.0,1.0,3.0,0,8
136000,76,3,5,0,49,-1,3,12.0,2.0,9.0,0,8
300000,137,4,-1,0,41,-1,-1,7.0,1.0,4.0,0,8
175000,82,3,5,0,41,0,0,16.0,1.0,14.0,0,8
170000,73,3,5,0,47,-1,0,10.0,1.0,7.0,0,8
170500,110,4,8,0,47,-1,-1,15.0,2.0,13.0,0,8
37500,92,4,9,0,60,-1,0,6.0,1.0,6.0,0,8
156000,90,4,5,0,43,-1,-1,9.0,2.0,7.0,0,8
67500,40,2,5,0,41,0,0,12.0,1.0,8.0,0,8
95000,48,2,8,0,47,0,0,24.0,1.0,13.0,0,8
175000,101,4,5,0,41,-1,-1,9.0,2.0,6.0,0,8
107000,57,3,-1,0,43,-1,-1,9.0,1.0,2.0,0,8
117800,62,3,8,0,41,-1,-1,6.0,1.0,1.0,0,8
75000,38,2,-1,1,45,-1,-1,5.0,1.0,1.0,0,8
119900,68,3,5,0,42,-1,0,6.0,1.0,6.0,0,8
45000,70,4,7,1,29,-1,0,5.0,2.0,2.0,0,8
59900,46,2,8,0,46,0,-1,10.0,1.0,2.0,0,8
350000,120,5,5,1,43,-1,0,2.0,2.0,1.0,0,12
85000,68,3,9,0,44,-1,0,16.0,1.0,7.0,0,8
56550,39,2,8,0,45,0,1,8.0,1.0,4.0,0,8
59125,54,2,8,0,45,-1,3,11.0,1.0,7.0,0,8
345900,95,4,5,0,47,-1,0,15.0,2.0,12.0,0,8
70000,39,3,5,1,42,-1,0,16.0,1.0,16.0,0,8
480000,192,5,-1,0,43,-1,-1,3.0,1.0,2.0,0,8
140000,79,4,2,0,44,-1,0,10.0,1.0,2.0,0,8
179000,85,4,5,0,42,0,0,9.0,1.0,7.0,0,8
157000,130,4,-1,0,43,-1,-1,9.0,1.0,6.0,0,8
133210,77,3,-1,0,42,0,-1,12.0,1.0,10.0,0,8
399900,170,4,4,0,47,-1,0,7.0,2.0,5.0,0,8
93500,75,4,7,1,46,-1,0,5.0,2.0,1.0,0,0
169000,76,4,5,0,42,0,0,10.0,1.0,7.0,0,8
71000,37,2,5,1,47,1,-1,5.0,1.0,3.0,0,0
107000,57,3,-1,0,43,-1,-1,9.0,1.0,2.0,0,8
29500,22,1,5,1,41,-1,0,9.0,1.0,7.0,0,8
